1,0.1644 ,0.5225 ,0.0021 ,0.0715 ,0.0360 ,0.0003 ,0.1160 ,0.0001 ,0.0005 ,0.0844 ,0.0005 ,0.0017 ,175
1,0.1801 ,0.5724 ,0.0022 ,0.0795 ,0.0385 ,0.0003 ,0.0287 ,0.0001 ,0.0005 ,0.0954 ,0.0003 ,0.0019 ,176
3,0.0000 ,0.0006 ,0.0000 ,0.0000 ,0.0000 ,0.0002 ,0.9989 ,0.0001 ,0.0000 ,0.0001 ,0.0000 ,0.0001 ,177
5,0.0004 ,0.0001 ,0.0003 ,0.0003 ,0.0003 ,0.0002 ,0.3191 ,0.0002 ,0.6448 ,0.0205 ,0.0132 ,0.0007 ,178
7,0.0000 ,0.0006 ,0.0000 ,0.0000 ,0.0028 ,0.0008 ,0.0000 ,0.0000 ,0.9942 ,0.0000 ,0.0000 ,0.0015 ,179
1,0.0028 ,0.5551 ,0.0019 ,0.0020 ,0.0023 ,0.2348 ,0.0022 ,0.0011 ,0.1860 ,0.0051 ,0.0011 ,0.0056 ,180
1,0.0001 ,0.3098 ,0.0714 ,0.0015 ,0.0001 ,0.0010 ,0.0054 ,0.0000 ,0.6019 ,0.0001 ,0.0087 ,0.0001 ,181
1,0.0018 ,0.0005 ,0.0013 ,0.0014 ,0.3060 ,0.0009 ,0.0015 ,0.0008 ,0.3490 ,0.0031 ,0.0007 ,0.3330 ,182
1,0.0268 ,0.0076 ,0.0190 ,0.0203 ,0.0227 ,0.0134 ,0.0222 ,0.0118 ,0.7501 ,0.0456 ,0.0112 ,0.0492 ,183
1,0.0607 ,0.7679 ,0.1586 ,0.0003 ,0.0002 ,0.0001 ,0.0041 ,0.0032 ,0.0016 ,0.0026 ,0.0000 ,0.0007 ,184
1,0.1644 ,0.5225 ,0.0021 ,0.0715 ,0.0360 ,0.0003 ,0.1160 ,0.0001 ,0.0005 ,0.0844 ,0.0005 ,0.0017 ,185
1,0.0005 ,0.0379 ,0.0009 ,0.0004 ,0.0004 ,0.0008 ,0.0004 ,0.0002 ,0.8207 ,0.1363 ,0.0006 ,0.0009 ,186
1,0.0000 ,0.1880 ,0.0762 ,0.0028 ,0.0000 ,0.0011 ,0.0050 ,0.0000 ,0.7196 ,0.0001 ,0.0070 ,0.0001 ,187
1,0.0001 ,0.0000 ,0.0027 ,0.0001 ,0.0001 ,0.0001 ,0.0001 ,0.0001 ,0.9925 ,0.0002 ,0.0038 ,0.0002 ,188
7,0.0037 ,0.0019 ,0.0049 ,0.0027 ,0.0001 ,0.9608 ,0.0210 ,0.0045 ,0.0000 ,0.0002 ,0.0000 ,0.0002 ,189
3,0.9923 ,0.0003 ,0.0006 ,0.0007 ,0.0008 ,0.0005 ,0.0007 ,0.0004 ,0.0002 ,0.0015 ,0.0004 ,0.0017 ,190
4,0.0005 ,0.0002 ,0.0005 ,0.0002 ,0.0003 ,0.0025 ,0.0002 ,0.0005 ,0.0004 ,0.0002 ,0.0004 ,0.9941 ,193
3,0.0034 ,0.0074 ,0.0000 ,0.9833 ,0.0019 ,0.0000 ,0.0028 ,0.0010 ,0.0000 ,0.0001 ,0.0000 ,0.0001 ,194
7,0.0002 ,0.0095 ,0.0002 ,0.0002 ,0.0002 ,0.4930 ,0.0295 ,0.4661 ,0.0001 ,0.0004 ,0.0001 ,0.0005 ,195
2,0.0030 ,0.0008 ,0.2335 ,0.0022 ,0.0025 ,0.0030 ,0.7398 ,0.0025 ,0.0008 ,0.0051 ,0.0012 ,0.0055 ,196
1,0.0016 ,0.0005 ,0.1248 ,0.0012 ,0.0014 ,0.0030 ,0.6240 ,0.0026 ,0.2345 ,0.0028 ,0.0007 ,0.0030 ,197
3,0.0015 ,0.0004 ,0.0010 ,0.0011 ,0.0012 ,0.0740 ,0.8496 ,0.0650 ,0.0004 ,0.0025 ,0.0006 ,0.0027 ,198
2,0.0030 ,0.0008 ,0.2335 ,0.0022 ,0.0025 ,0.0030 ,0.7398 ,0.0025 ,0.0008 ,0.0051 ,0.0012 ,0.0055 ,199
2,0.0015 ,0.0004 ,0.0010 ,0.0011 ,0.0012 ,0.0740 ,0.8496 ,0.0650 ,0.0004 ,0.0025 ,0.0006 ,0.0027 ,200
7,0.0023 ,0.0690 ,0.0016 ,0.0017 ,0.0019 ,0.4838 ,0.4154 ,0.0017 ,0.0130 ,0.0042 ,0.0009 ,0.0046 ,201
8,0.0013 ,0.0004 ,0.1008 ,0.0010 ,0.0011 ,0.0033 ,0.5978 ,0.0028 ,0.1101 ,0.0023 ,0.1767 ,0.0025 ,202
1,0.0002 ,0.0032 ,0.0001 ,0.0002 ,0.0002 ,0.8597 ,0.0643 ,0.0666 ,0.0001 ,0.0003 ,0.0047 ,0.0004 ,203
5,0.0001 ,0.0049 ,0.0000 ,0.0044 ,0.0001 ,0.0005 ,0.9829 ,0.0068 ,0.0000 ,0.0001 ,0.0000 ,0.0001 ,204
1,0.0004 ,0.0001 ,0.0003 ,0.0003 ,0.0003 ,0.3057 ,0.1903 ,0.0032 ,0.4647 ,0.0007 ,0.0001 ,0.0340 ,205
3,0.0015 ,0.0004 ,0.0010 ,0.0011 ,0.0012 ,0.0740 ,0.8496 ,0.0650 ,0.0004 ,0.0025 ,0.0006 ,0.0027 ,206
4,0.0001 ,0.0143 ,0.0120 ,0.0000 ,0.0001 ,0.0040 ,0.9689 ,0.0004 ,0.0000 ,0.0001 ,0.0000 ,0.0001 ,207
1,0.0015 ,0.0004 ,0.0010 ,0.0011 ,0.0012 ,0.0740 ,0.8496 ,0.0650 ,0.0004 ,0.0025 ,0.0006 ,0.0027 ,208
3,0.0007 ,0.0002 ,0.0005 ,0.0005 ,0.0006 ,0.0048 ,0.5355 ,0.0041 ,0.0002 ,0.2521 ,0.1994 ,0.0014 ,209
1,0.0003 ,0.0023 ,0.0161 ,0.0174 ,0.0002 ,0.0004 ,0.6812 ,0.2252 ,0.0001 ,0.0004 ,0.0001 ,0.0564 ,210
6,0.0001 ,0.0000 ,0.0000 ,0.0001 ,0.0001 ,0.0005 ,0.9986 ,0.0004 ,0.0000 ,0.0001 ,0.0000 ,0.0001 ,211
1,0.0034 ,0.0010 ,0.0024 ,0.0026 ,0.0029 ,0.0031 ,0.7762 ,0.0026 ,0.1924 ,0.0058 ,0.0014 ,0.0063 ,212
4,0.0034 ,0.0392 ,0.1059 ,0.0010 ,0.0019 ,0.0007 ,0.0019 ,0.7821 ,0.0004 ,0.0024 ,0.0586 ,0.0025 ,213
4,0.0009 ,0.0013 ,0.2468 ,0.0007 ,0.0003 ,0.0007 ,0.0001 ,0.7462 ,0.0002 ,0.0001 ,0.0026 ,0.0001 ,214
7,0.0022 ,0.0006 ,0.0016 ,0.0017 ,0.0019 ,0.0011 ,0.0018 ,0.9797 ,0.0006 ,0.0038 ,0.0009 ,0.0041 ,215
4,0.3140 ,0.0008 ,0.0010 ,0.0043 ,0.0018 ,0.0016 ,0.0003 ,0.6748 ,0.0006 ,0.0001 ,0.0006 ,0.0001 ,216
3,0.0000 ,0.0004 ,0.0000 ,0.0000 ,0.0003 ,0.0002 ,0.0013 ,0.9974 ,0.0001 ,0.0000 ,0.0003 ,0.0000 ,217
1,0.4625 ,0.3071 ,0.0002 ,0.0002 ,0.0003 ,0.0002 ,0.0003 ,0.2248 ,0.0017 ,0.0006 ,0.0014 ,0.0006 ,218
5,0.0022 ,0.0006 ,0.0016 ,0.0017 ,0.0019 ,0.0011 ,0.0018 ,0.9797 ,0.0006 ,0.0038 ,0.0009 ,0.0041 ,219
4,0.0048 ,0.0006 ,0.0016 ,0.0017 ,0.0028 ,0.1188 ,0.0027 ,0.8575 ,0.0006 ,0.0038 ,0.0009 ,0.0041 ,220
4,0.0014 ,0.0004 ,0.0010 ,0.0011 ,0.1212 ,0.0007 ,0.1187 ,0.7495 ,0.0004 ,0.0024 ,0.0006 ,0.0026 ,221
4,0.0014 ,0.0004 ,0.0010 ,0.0011 ,0.1212 ,0.0007 ,0.1187 ,0.7495 ,0.0004 ,0.0024 ,0.0006 ,0.0026 ,222
2,0.0022 ,0.0006 ,0.0016 ,0.0017 ,0.0019 ,0.0011 ,0.0018 ,0.9797 ,0.0006 ,0.0038 ,0.0009 ,0.0041 ,223
4,0.0006 ,0.0002 ,0.0004 ,0.0004 ,0.0472 ,0.0015 ,0.0461 ,0.3146 ,0.0014 ,0.5843 ,0.0023 ,0.0010 ,224
4,0.0014 ,0.0009 ,0.0013 ,0.0006 ,0.1113 ,0.0001 ,0.0113 ,0.0757 ,0.0016 ,0.0003 ,0.0003 ,0.7953 ,225
3,0.0022 ,0.0010 ,0.0016 ,0.0017 ,0.0028 ,0.1197 ,0.0027 ,0.8588 ,0.0006 ,0.0038 ,0.0009 ,0.0042 ,226
4,0.0001 ,0.0000 ,0.0000 ,0.0041 ,0.0009 ,0.0000 ,0.0328 ,0.9618 ,0.0000 ,0.0001 ,0.0000 ,0.0001 ,227
1,0.0022 ,0.0006 ,0.0016 ,0.0017 ,0.0019 ,0.0011 ,0.0018 ,0.9797 ,0.0006 ,0.0038 ,0.0009 ,0.0041 ,228
3,0.0104 ,0.0000 ,0.0001 ,0.0001 ,0.0182 ,0.0103 ,0.0174 ,0.9431 ,0.0000 ,0.0002 ,0.0000 ,0.0002 ,229
5,0.0022 ,0.0006 ,0.0016 ,0.0017 ,0.0019 ,0.0011 ,0.0018 ,0.9797 ,0.0006 ,0.0038 ,0.0009 ,0.0041 ,230
5,0.0056 ,0.0000 ,0.0000 ,0.0001 ,0.0001 ,0.0000 ,0.0001 ,0.9938 ,0.0000 ,0.0001 ,0.0000 ,0.0001 ,231
1,0.0117 ,0.0000 ,0.0000 ,0.0044 ,0.0001 ,0.0000 ,0.9834 ,0.0000 ,0.0000 ,0.0001 ,0.0000 ,0.0001 ,232
5,0.0006 ,0.0002 ,0.0464 ,0.0005 ,0.0005 ,0.0003 ,0.7691 ,0.0282 ,0.0175 ,0.1352 ,0.0003 ,0.0012 ,233
5,0.8720 ,0.0003 ,0.0008 ,0.0070 ,0.0010 ,0.0006 ,0.0040 ,0.0030 ,0.0003 ,0.0020 ,0.1068 ,0.0022 ,234
1,0.0024 ,0.0007 ,0.0017 ,0.0018 ,0.0020 ,0.0012 ,0.9793 ,0.0010 ,0.0007 ,0.0040 ,0.0010 ,0.0043 ,235
2,0.0029 ,0.0008 ,0.2395 ,0.0022 ,0.0025 ,0.0014 ,0.7370 ,0.0013 ,0.0008 ,0.0050 ,0.0012 ,0.0054 ,236
3,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.9998 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,237
5,0.0003 ,0.2990 ,0.0024 ,0.0014 ,0.0002 ,0.0008 ,0.2552 ,0.4395 ,0.0001 ,0.0005 ,0.0001 ,0.0006 ,238
1,0.0000 ,0.0006 ,0.0000 ,0.0000 ,0.0000 ,0.0002 ,0.9991 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,239
6,0.0001 ,0.0000 ,0.0042 ,0.0001 ,0.0001 ,0.0000 ,0.9952 ,0.0000 ,0.0000 ,0.0001 ,0.0000 ,0.0001 ,240
5,0.0024 ,0.0007 ,0.0017 ,0.0018 ,0.0020 ,0.0012 ,0.9793 ,0.0010 ,0.0007 ,0.0040 ,0.0010 ,0.0043 ,241
1,0.0001 ,0.0034 ,0.0001 ,0.0001 ,0.0001 ,0.0000 ,0.9960 ,0.0000 ,0.0000 ,0.0001 ,0.0000 ,0.0001 ,242
1,0.0001 ,0.0143 ,0.0120 ,0.0001 ,0.0001 ,0.0028 ,0.9704 ,0.0000 ,0.0000 ,0.0001 ,0.0000 ,0.0001 ,243
1,0.0024 ,0.0007 ,0.0017 ,0.0018 ,0.0020 ,0.0012 ,0.9793 ,0.0010 ,0.0007 ,0.0040 ,0.0010 ,0.0043 ,244
5,0.0024 ,0.0007 ,0.0017 ,0.0018 ,0.0020 ,0.0012 ,0.9793 ,0.0010 ,0.0007 ,0.0040 ,0.0010 ,0.0043 ,245
1,0.0024 ,0.0007 ,0.0017 ,0.0018 ,0.0020 ,0.0012 ,0.9793 ,0.0010 ,0.0007 ,0.0040 ,0.0010 ,0.0043 ,246
1,0.0002 ,0.0006 ,0.0001 ,0.0001 ,0.0020 ,0.0011 ,0.5268 ,0.0001 ,0.0144 ,0.0003 ,0.4538 ,0.0004 ,247
3,0.0024 ,0.0007 ,0.0017 ,0.0018 ,0.0020 ,0.0012 ,0.9793 ,0.0010 ,0.0007 ,0.0040 ,0.0010 ,0.0043 ,248
8,0.0024 ,0.0007 ,0.0017 ,0.0018 ,0.0020 ,0.0012 ,0.9793 ,0.0010 ,0.0007 ,0.0040 ,0.0010 ,0.0043 ,249
1,0.0024 ,0.0007 ,0.0017 ,0.0018 ,0.0020 ,0.0012 ,0.9793 ,0.0010 ,0.0007 ,0.0040 ,0.0010 ,0.0043 ,250
1,0.0024 ,0.0007 ,0.0017 ,0.0018 ,0.0020 ,0.0012 ,0.9793 ,0.0010 ,0.0007 ,0.0040 ,0.0010 ,0.0043 ,251
5,0.0004 ,0.6396 ,0.0003 ,0.0003 ,0.0130 ,0.0002 ,0.3446 ,0.0002 ,0.0001 ,0.0007 ,0.0001 ,0.0007 ,252
1,0.0024 ,0.0007 ,0.0017 ,0.0018 ,0.0020 ,0.0012 ,0.9793 ,0.0010 ,0.0007 ,0.0040 ,0.0010 ,0.0043 ,253
5,0.0024 ,0.0007 ,0.0017 ,0.0018 ,0.0020 ,0.0012 ,0.9793 ,0.0010 ,0.0007 ,0.0040 ,0.0010 ,0.0043 ,254
8,0.9906 ,0.0041 ,0.0000 ,0.0005 ,0.0000 ,0.0024 ,0.0000 ,0.0000 ,0.0000 ,0.0001 ,0.0020 ,0.0001 ,255
4,0.5560 ,0.0269 ,0.0067 ,0.1331 ,0.0003 ,0.0002 ,0.0003 ,0.0035 ,0.0042 ,0.2678 ,0.0002 ,0.0008 ,256
5,0.8421 ,0.0154 ,0.0275 ,0.0437 ,0.0334 ,0.0001 ,0.0004 ,0.0056 ,0.0209 ,0.0002 ,0.0105 ,0.0002 ,257
4,0.4991 ,0.0273 ,0.4415 ,0.0007 ,0.0004 ,0.0078 ,0.0004 ,0.0002 ,0.0001 ,0.0009 ,0.0204 ,0.0010 ,258
3,0.6988 ,0.0007 ,0.2718 ,0.0008 ,0.0201 ,0.0004 ,0.0001 ,0.0029 ,0.0038 ,0.0002 ,0.0001 ,0.0003 ,259
2,0.9989 ,0.0000 ,0.0003 ,0.0003 ,0.0001 ,0.0000 ,0.0001 ,0.0000 ,0.0001 ,0.0000 ,0.0002 ,0.0000 ,260
5,0.9143 ,0.0003 ,0.0007 ,0.0778 ,0.0009 ,0.0005 ,0.0008 ,0.0004 ,0.0003 ,0.0017 ,0.0004 ,0.0019 ,261
7,0.5984 ,0.0893 ,0.0007 ,0.0036 ,0.0009 ,0.2294 ,0.0009 ,0.0005 ,0.0288 ,0.0018 ,0.0438 ,0.0020 ,262
1,0.9143 ,0.0003 ,0.0007 ,0.0778 ,0.0009 ,0.0005 ,0.0008 ,0.0004 ,0.0003 ,0.0017 ,0.0004 ,0.0019 ,263
1,0.9152 ,0.0738 ,0.0009 ,0.0012 ,0.0011 ,0.0006 ,0.0011 ,0.0006 ,0.0004 ,0.0022 ,0.0005 ,0.0024 ,264
1,0.9143 ,0.0003 ,0.0007 ,0.0778 ,0.0009 ,0.0005 ,0.0008 ,0.0004 ,0.0003 ,0.0017 ,0.0004 ,0.0019 ,265
5,0.9985 ,0.0000 ,0.0000 ,0.0009 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0005 ,0.0000 ,0.0000 ,0.0000 ,266
4,0.9143 ,0.0003 ,0.0007 ,0.0778 ,0.0009 ,0.0005 ,0.0008 ,0.0004 ,0.0003 ,0.0017 ,0.0004 ,0.0019 ,267
3,0.1623 ,0.0006 ,0.2172 ,0.0029 ,0.0008 ,0.0034 ,0.0008 ,0.0000 ,0.0019 ,0.0002 ,0.6017 ,0.0083 ,268
2,0.7945 ,0.0023 ,0.0002 ,0.0766 ,0.1133 ,0.0001 ,0.0084 ,0.0002 ,0.0035 ,0.0002 ,0.0001 ,0.0005 ,269
8,0.9143 ,0.0003 ,0.0007 ,0.0778 ,0.0009 ,0.0005 ,0.0008 ,0.0004 ,0.0003 ,0.0017 ,0.0004 ,0.0019 ,270
1,0.9143 ,0.0003 ,0.0007 ,0.0778 ,0.0009 ,0.0005 ,0.0008 ,0.0004 ,0.0003 ,0.0017 ,0.0004 ,0.0019 ,271
1,0.9894 ,0.0007 ,0.0000 ,0.0005 ,0.0021 ,0.0000 ,0.0000 ,0.0000 ,0.0027 ,0.0001 ,0.0000 ,0.0045 ,272
1,0.6731 ,0.0505 ,0.0013 ,0.0033 ,0.1627 ,0.0009 ,0.0015 ,0.0008 ,0.0989 ,0.0030 ,0.0007 ,0.0033 ,273
7,0.9330 ,0.0002 ,0.0005 ,0.0033 ,0.0005 ,0.0003 ,0.0017 ,0.0578 ,0.0002 ,0.0011 ,0.0003 ,0.0012 ,274
1,0.5830 ,0.0002 ,0.0006 ,0.0010 ,0.0008 ,0.0005 ,0.0007 ,0.0004 ,0.0259 ,0.3843 ,0.0005 ,0.0021 ,275
4,0.9143 ,0.0003 ,0.0007 ,0.0778 ,0.0009 ,0.0005 ,0.0008 ,0.0004 ,0.0003 ,0.0017 ,0.0004 ,0.0019 ,276
8,0.9906 ,0.0041 ,0.0000 ,0.0005 ,0.0000 ,0.0024 ,0.0000 ,0.0000 ,0.0000 ,0.0001 ,0.0020 ,0.0001 ,277
4,0.3446 ,0.0228 ,0.0010 ,0.5238 ,0.0012 ,0.0000 ,0.0001 ,0.0002 ,0.0289 ,0.0770 ,0.0004 ,0.0001 ,278
3,0.4402 ,0.0364 ,0.0543 ,0.4646 ,0.0006 ,0.0003 ,0.0005 ,0.0003 ,0.0002 ,0.0011 ,0.0003 ,0.0012 ,279
3,0.4994 ,0.0020 ,0.0047 ,0.0032 ,0.0004 ,0.0000 ,0.0000 ,0.0000 ,0.0017 ,0.0001 ,0.0008 ,0.4876 ,280
1,0.0007 ,0.0000 ,0.0000 ,0.0005 ,0.0000 ,0.0010 ,0.0016 ,0.9924 ,0.0034 ,0.0001 ,0.0000 ,0.0001 ,282
5,0.0001 ,0.2704 ,0.0027 ,0.0132 ,0.0011 ,0.0005 ,0.0036 ,0.0032 ,0.0046 ,0.0001 ,0.7005 ,0.0001 ,283
5,0.0002 ,0.0034 ,0.0002 ,0.0002 ,0.0002 ,0.0001 ,0.0002 ,0.0001 ,0.0001 ,0.0004 ,0.9944 ,0.0005 ,284
1,0.0001 ,0.0000 ,0.0000 ,0.0000 ,0.0001 ,0.0000 ,0.0000 ,0.0000 ,0.0022 ,0.0036 ,0.9938 ,0.0001 ,285
3,0.0001 ,0.0045 ,0.0113 ,0.0041 ,0.0136 ,0.0000 ,0.0015 ,0.0024 ,0.0485 ,0.0001 ,0.9139 ,0.0001 ,286
3,0.0000 ,0.0003 ,0.0004 ,0.0000 ,0.0000 ,0.0088 ,0.0000 ,0.0000 ,0.0022 ,0.0001 ,0.9880 ,0.0001 ,287
3,0.0000 ,0.0003 ,0.0004 ,0.0000 ,0.0000 ,0.0088 ,0.0000 ,0.0000 ,0.0022 ,0.0001 ,0.9880 ,0.0001 ,288
5,0.0001 ,0.0046 ,0.0116 ,0.0042 ,0.0140 ,0.0000 ,0.0001 ,0.0024 ,0.0090 ,0.0001 ,0.9537 ,0.0001 ,289
5,0.0000 ,0.0011 ,0.0014 ,0.0015 ,0.0015 ,0.0008 ,0.0000 ,0.0000 ,0.0004 ,0.0001 ,0.9930 ,0.0001 ,290
5,0.0001 ,0.0034 ,0.0001 ,0.0001 ,0.0028 ,0.0001 ,0.0001 ,0.0001 ,0.0000 ,0.0003 ,0.9926 ,0.0003 ,291
1,0.0036 ,0.0010 ,0.0001 ,0.0001 ,0.0001 ,0.0008 ,0.0001 ,0.0000 ,0.1852 ,0.0002 ,0.8088 ,0.0002 ,292
8,0.0000 ,0.0026 ,0.0000 ,0.0003 ,0.0013 ,0.0005 ,0.0000 ,0.0014 ,0.0019 ,0.0000 ,0.9918 ,0.0000 ,293
5,0.0052 ,0.0005 ,0.0006 ,0.0013 ,0.2072 ,0.0000 ,0.0000 ,0.0000 ,0.7799 ,0.0000 ,0.0011 ,0.0042 ,294
2,0.0561 ,0.0061 ,0.0017 ,0.0018 ,0.0029 ,0.0071 ,0.0020 ,0.4321 ,0.0043 ,0.0043 ,0.0019 ,0.4797 ,295
5,0.0094 ,0.0027 ,0.0066 ,0.0071 ,0.0079 ,0.0047 ,0.0078 ,0.0041 ,0.5219 ,0.0159 ,0.3946 ,0.0172 ,296
2,0.0017 ,0.0124 ,0.0025 ,0.0013 ,0.0096 ,0.0015 ,0.0014 ,0.0032 ,0.9386 ,0.0030 ,0.0216 ,0.0032 ,297
1,0.0004 ,0.0058 ,0.0004 ,0.0001 ,0.0023 ,0.0010 ,0.1463 ,0.0012 ,0.8395 ,0.0002 ,0.0024 ,0.0005 ,298
1,0.0001 ,0.0024 ,0.0062 ,0.0022 ,0.0074 ,0.0000 ,0.0000 ,0.0013 ,0.9777 ,0.0001 ,0.0024 ,0.0001 ,299
6,0.0001 ,0.0000 ,0.0013 ,0.0001 ,0.0026 ,0.0001 ,0.0001 ,0.0028 ,0.4671 ,0.0002 ,0.5123 ,0.0133 ,300
3,0.0001 ,0.0031 ,0.0031 ,0.5334 ,0.0001 ,0.4305 ,0.0160 ,0.0001 ,0.0000 ,0.0002 ,0.0012 ,0.0122 ,301
2,0.0040 ,0.0012 ,0.0016 ,0.0008 ,0.6663 ,0.3100 ,0.0005 ,0.0007 ,0.0040 ,0.0012 ,0.0084 ,0.0014 ,302
2,0.1298 ,0.0027 ,0.8333 ,0.0044 ,0.0260 ,0.0006 ,0.0000 ,0.0000 ,0.0007 ,0.0001 ,0.0023 ,0.0001 ,303
8,0.0000 ,0.0000 ,0.0000 ,0.0042 ,0.9955 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0001 ,0.0000 ,0.0001 ,304
8,0.0007 ,0.0002 ,0.0005 ,0.0033 ,0.7731 ,0.0003 ,0.0006 ,0.0003 ,0.2184 ,0.0012 ,0.0003 ,0.0013 ,305
3,0.0019 ,0.0005 ,0.0013 ,0.0014 ,0.6388 ,0.1894 ,0.0016 ,0.0008 ,0.1568 ,0.0032 ,0.0008 ,0.0034 ,306
2,0.0000 ,0.0008 ,0.0000 ,0.0000 ,0.9812 ,0.0000 ,0.0000 ,0.0000 ,0.0016 ,0.0001 ,0.0000 ,0.0161 ,307
2,0.0001 ,0.0000 ,0.0001 ,0.0001 ,0.9963 ,0.0029 ,0.0001 ,0.0000 ,0.0000 ,0.0001 ,0.0000 ,0.0002 ,308
2,0.0000 ,0.0016 ,0.0041 ,0.0015 ,0.9816 ,0.0015 ,0.0000 ,0.0009 ,0.0071 ,0.0001 ,0.0016 ,0.0001 ,309
2,0.0019 ,0.0005 ,0.0013 ,0.0014 ,0.6388 ,0.1894 ,0.0016 ,0.0008 ,0.1568 ,0.0032 ,0.0008 ,0.0034 ,310
2,0.0000 ,0.0016 ,0.0041 ,0.0015 ,0.9816 ,0.0015 ,0.0000 ,0.0009 ,0.0071 ,0.0001 ,0.0016 ,0.0001 ,311
5,0.0002 ,0.0034 ,0.0030 ,0.0001 ,0.0001 ,0.0001 ,0.0001 ,0.0001 ,0.0012 ,0.0003 ,0.9912 ,0.0003 ,312
2,0.4132 ,0.0044 ,0.0041 ,0.0044 ,0.0009 ,0.0173 ,0.0048 ,0.0051 ,0.0014 ,0.0101 ,0.0048 ,0.5296 ,313
7,0.0006 ,0.7757 ,0.0008 ,0.0008 ,0.0010 ,0.1394 ,0.0000 ,0.0004 ,0.0006 ,0.0001 ,0.0011 ,0.0794 ,314
1,0.0025 ,0.0007 ,0.0018 ,0.0019 ,0.0022 ,0.5106 ,0.0021 ,0.0011 ,0.0007 ,0.0043 ,0.0011 ,0.4709 ,315
3,0.1757 ,0.0004 ,0.1029 ,0.0010 ,0.0011 ,0.0214 ,0.0011 ,0.0006 ,0.0004 ,0.0023 ,0.0005 ,0.6927 ,316
7,0.8723 ,0.0006 ,0.0015 ,0.0017 ,0.0018 ,0.1101 ,0.0018 ,0.0010 ,0.0006 ,0.0037 ,0.0009 ,0.0040 ,317
1,0.0001 ,0.0322 ,0.3200 ,0.0084 ,0.0021 ,0.2974 ,0.3308 ,0.0004 ,0.0046 ,0.0002 ,0.0036 ,0.0002 ,318
1,0.0025 ,0.0007 ,0.0018 ,0.0019 ,0.0022 ,0.5106 ,0.0021 ,0.0011 ,0.0007 ,0.0043 ,0.0011 ,0.4709 ,319
3,0.0004 ,0.0015 ,0.0003 ,0.0003 ,0.0001 ,0.5638 ,0.0003 ,0.0016 ,0.0000 ,0.0007 ,0.4297 ,0.0014 ,320
3,0.0060 ,0.0017 ,0.0042 ,0.9464 ,0.0051 ,0.0030 ,0.0050 ,0.0026 ,0.0016 ,0.0105 ,0.0025 ,0.0114 ,321
3,0.0126 ,0.3598 ,0.0089 ,0.0095 ,0.0106 ,0.0063 ,0.0104 ,0.0055 ,0.0035 ,0.0214 ,0.5285 ,0.0230 ,322
8,0.0018 ,0.0005 ,0.0013 ,0.0014 ,0.0016 ,0.2784 ,0.0015 ,0.0008 ,0.0005 ,0.6310 ,0.0777 ,0.0034 ,323
6,0.0001 ,0.0042 ,0.9583 ,0.0001 ,0.0001 ,0.0001 ,0.0001 ,0.0000 ,0.0056 ,0.0002 ,0.0311 ,0.0002 ,324
2,0.0009 ,0.0002 ,0.0006 ,0.0007 ,0.1666 ,0.7505 ,0.0760 ,0.0004 ,0.0007 ,0.0015 ,0.0004 ,0.0016 ,325
3,0.0043 ,0.1317 ,0.0030 ,0.0033 ,0.0036 ,0.7029 ,0.0036 ,0.0019 ,0.1278 ,0.0077 ,0.0018 ,0.0084 ,326
3,0.0000 ,0.0002 ,0.0006 ,0.0000 ,0.0000 ,0.9412 ,0.0007 ,0.0000 ,0.0002 ,0.0000 ,0.0012 ,0.0557 ,327
6,0.0000 ,0.0005 ,0.0000 ,0.0000 ,0.0000 ,0.9957 ,0.0000 ,0.0000 ,0.0015 ,0.0001 ,0.0004 ,0.0017 ,328
2,0.0064 ,0.0129 ,0.8832 ,0.0169 ,0.0069 ,0.0190 ,0.0053 ,0.0123 ,0.0044 ,0.0111 ,0.0216 ,0.0002 ,329
1,0.0002 ,0.0105 ,0.5776 ,0.0010 ,0.0033 ,0.0001 ,0.0001 ,0.0006 ,0.0043 ,0.0003 ,0.3944 ,0.0076 ,330
5,0.0001 ,0.0020 ,0.9729 ,0.0018 ,0.0060 ,0.0000 ,0.0000 ,0.0010 ,0.0074 ,0.0001 ,0.0019 ,0.0068 ,331
5,0.0023 ,0.1444 ,0.7409 ,0.0603 ,0.0016 ,0.0001 ,0.0138 ,0.0318 ,0.0013 ,0.0003 ,0.0005 ,0.0026 ,332
5,0.0001 ,0.0002 ,0.9944 ,0.0001 ,0.0001 ,0.0000 ,0.0001 ,0.0000 ,0.0019 ,0.0001 ,0.0029 ,0.0001 ,333
8,0.0000 ,0.0023 ,0.9834 ,0.0017 ,0.0058 ,0.0000 ,0.0000 ,0.0010 ,0.0037 ,0.0001 ,0.0019 ,0.0001 ,334
7,0.0000 ,0.0007 ,0.9965 ,0.0000 ,0.0000 ,0.0000 ,0.0010 ,0.0000 ,0.0002 ,0.0001 ,0.0003 ,0.0012 ,335
5,0.0005 ,0.2004 ,0.5894 ,0.0065 ,0.0004 ,0.0252 ,0.0080 ,0.0055 ,0.0008 ,0.1620 ,0.0004 ,0.0009 ,336
